dataAtualizacao,dataPublicacaoPncp,cnpj,quantidade,valorTotal,anoPca,razaoSocial,poder,esfera
2025-07-15T12:01:25,2025-07-15T12:01:22,59045351000242,1478,24720536.4468,2025,SAME/FM-SERVICO DE ASSISTENCIA MEDICA DE FCO MORATO,E,M
2025-05-29T15:44:16,2025-05-29T15:44:16,59307595000175,169,574270674.91,2025,MUNICIPIO DE SAO CAETANO DO SUL,N,M
2025-03-31T23:40:54,2025-03-31T23:40:54,59900704000163,67,514887.11,2025,FACULDADE DE FILOS CIENC E LETRAS DE S J DO RIO PARDO,E,M
2024-11-29T14:19:19,2024-11-29T14:19:19,60116522000185,75,524758.86,2025,PIEDADE CAMARA MUNICIPAL,L,M
2024-10-01T10:34:55,2024-10-01T10:20:50,60120193000146,108,747405.37,2025,CAPELA DO ALTO CAMARA MUNICIPAL,L,M
2025-01-17T16:54:05,2024-06-21T13:44:02,60448040000122,278,423143094.0945,2025,HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA U S P,E,E
2025-07-17T17:18:22,2024-04-29T13:40:48,60453032000174,1254,208579221.232,2025,UNIVERSIDADE FEDERAL DE SAO PAULO,E,F
2025-01-28T13:36:30,2024-12-23T12:47:16,60746179000152,368,18267232.1212,2025,CONS REG DOS REPRES COMERCIAIS DO ESTADO DE SAO PAULO,E,F
2025-07-07T13:19:05,2024-06-28T12:06:34,60747318000162,714,2155319549.16,2025,INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL,E,E
2025-04-28T13:39:44,2025-01-30T11:24:49,60984473000100,92,23683434.0,2025,CONSELHO FEDERAL DE FARMACIA,E,F
2024-06-28T16:52:17,2024-06-28T10:58:29,61000923000138,41,22531020.0,2025,CAIXA BENEFICENTE DA POLICIA MILITAR DO ESTADO,E,E
2025-01-23T17:56:50,2024-06-25T14:22:33,61571923000198,137,9611201.26,2025,FUNDACAO MEMORIAL DA AMERICA LATINA,E,E
2025-07-16T10:30:38,2024-05-13T16:08:25,61924981000158,982,306310224.496,2025,INSTITUTO DE PESOS E MEDIDAS DO ESTADO DE SAO PAULO,E,E
2025-06-25T23:44:40,2024-05-09T16:29:23,62428073000136,230,20891425.55,2025,"FUNDACAO JORGE DUPRAT FIGUEIREDO, DE SEGURANCA E MEDICINA DO TRABALHO",E,F
2024-12-17T08:30:32,2024-12-17T08:30:32,62472782000119,89,17553724.0,2025,CAMARA MUNICIPAL DE LIMEIRA,L,M
2025-04-01T11:06:54,2025-02-28T10:52:59,63106843000197,1284,176352592.3146,2025,CONSELHO REGIONAL DE MEDICINA DO ESTADO DE SAO PAULO,E,F
2024-08-29T11:57:56,2024-08-29T11:57:56,63367528000113,40,1267523.39,2025,MUNICIPIO DE PACOTI - CAMARA MUNICIPAL,L,M
2024-07-02T15:06:31,2024-07-02T15:05:24,63367544000106,25,1702099.01,2025,MUNICIPIO DE ACARAPE - CAMARA MUNICIPAL,L,M
2025-07-02T10:13:49,2025-01-21T20:08:50,63386916000141,54,2793100.0,2025,MUNICIPIO DE JAGUARETAMA - CAMARA MUNICIPAL,L,M
2025-02-18T16:14:58,2025-02-18T16:14:58,63609994000168,190,1288000.0,2025,CAMARA MUNICIPAL DE PRESIDENTE MEDICI,L,M
2025-07-03T13:33:58,2025-04-09T12:38:53,63656292000135,1093,85241199.84,2025,POLICIA MILITAR DO ESTADO DO AMAZONAS,E,E
2025-07-08T16:40:51,2025-04-08T08:55:29,63678320000115,3414,328378915.69,2025,FUNDACAO HOSPITALAR DE HEMATOLOGIA E HEMOTERAPIA DO AMAZONAS,E,E
2024-12-31T12:02:19,2024-12-31T12:02:19,63761126000107,37,567187.4,2025,INSTITUTO DE PREVIDENCIA MUNICIPAL DE ESPIGAO DO OESTE - I.P.R.A.M,E,M
2025-06-17T13:55:45,2025-05-14T13:31:13,63762918000198,32,580334.02,2025,CAMARA MUNICIPAL DE RIO CRESPO,L,M
2024-12-30T13:12:37,2024-12-30T13:11:28,63803100000176,328,601269904.0654,2025,SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA DE BELEM,E,M
2024-12-26T17:02:04,2024-12-26T17:02:04,64480643000162,15,3538357.01,2025,CAMARA MUNICIPAL DE PASSOS,L,M
2025-06-18T10:23:21,2024-06-14T12:28:24,64925092000101,43,1040967.9,2025,CAMARA MUNICIPAL DE MATAO,L,M
2024-05-15T14:35:49,2024-05-15T14:26:46,65700239000110,143,89718186.3,2025,FIEB FUNDACAO INSTITUTO DE EDUCACAO DE BARUERI,E,M
2025-02-25T15:45:56,2025-02-25T15:45:56,65711129000153,116,302162.43,2025,INSTITUTO MUNICIPAL DE PREVIDENCIA SOCIAL,E,M
2025-04-02T08:39:49,2025-04-02T08:39:32,65712077000130,2450,8150314.05,2025,MUNICIPIO DE PONTALINDA,N,M
2024-08-03T14:00:56,2024-08-03T14:00:56,66234345000118,46,40463000.0,2025,MUNICIPIO DE PALMOPOLIS,N,M
2024-11-26T08:34:42,2024-11-21T16:06:24,66831959000187,298,35726801.86,2025,MUNICIPIO DE SALTINHO,N,M
2025-07-08T16:36:13,2024-11-14T15:12:30,66858689000106,148,525192611.595,2025,SECRETARIA DE ESTADO DOS TRANSPORTES METROPOLITANOS,E,E
2024-12-27T10:16:17,2024-12-27T10:16:17,67661959000149,143,206619.5,2025,CAMARA MUNICIPAL DE FLORIDA PAULISTA,L,M
2024-08-21T15:40:00,2024-08-21T15:40:00,67662437000161,84,16496714.08,2025,MUNICIPIO DE EUCLIDES DA CUNHA PAULISTA,N,M
2025-02-11T11:59:47,2025-02-11T11:59:47,67662726000160,133,3352003.35,2025,CAMARA MUNICIPAL DE PRESIDENTE PRUDENTE,L,M
2025-01-06T15:53:23,2025-01-06T15:53:23,67995027000132,98,237351053.1569,2025,MUNICIPIO DE HORTOLANDIA,N,M
2024-09-23T16:42:08,2024-09-23T16:42:08,68004118000121,8,7490000.0,2025,SEPREV - SERVICO DE PREVIDENCIA E ASSISTENCIA A SAUDE DOS SERVIDORES MUNICIPAIS DE INDAIATUBA,E,M
2024-12-11T08:55:45,2024-12-11T08:55:45,68017425000147,132,3604657.3,2025,CAMARA DA ESTANCIA BALNEARIA DE MONGAGUA,L,M
2024-12-30T09:42:26,2024-12-30T09:42:26,69727899000145,450,2190011.42,2025,MUNICIPIO DE TABULEIRO DO NORTE - CAMARA MUNICIPAL,L,M
2024-08-06T10:53:26,2024-08-06T10:52:10,69977817000110,252,15895135.0,2025,CORPO DE BOMBEIROS MILITAR DE ALAGOAS,E,E
2024-12-30T16:41:12,2024-12-30T16:41:12,70524376000180,29,64468.01,2025,CAMARA MUNICIPAL ELDORADO,L,M
2024-09-26T14:01:04,2024-09-26T14:01:04,71555205000181,317,6749100.55,2025,CAMARA MUNICIPAL DA ESTANCIA BALNEARIA DE PERUIBE,L,M
2025-03-17T10:04:05,2025-03-17T10:04:05,71565568000106,60,46684.26,2025,RIBEIRAO GRANDE CAMARA MUNICIPAL,L,M
2025-07-17T13:26:05,2024-06-11T10:23:05,71584833000195,551,247245345.0284,2025,PROCURADORIA GERAL DO ESTADO,E,E
2024-12-19T10:44:57,2024-12-19T09:26:33,72311392000110,48,2302000.0,2025,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE TAUBATE,E,M
2025-01-13T11:23:24,2025-01-13T11:23:24,72324635000155,54,8510063.88,2025,MUNICIPIO DE CAUCAIA - CAMARA MUNICIPAL,L,M
2025-06-04T10:58:27,2025-06-04T10:57:51,72836588000129,3000,43102617.8204,2025,MUNICIPIO DE VALPARAISO,N,M
2024-12-24T10:48:00,2024-12-24T10:48:00,73719437000153,26,963000.0,2025,SANTO ANTONIO DO JACINTO CAMARA MUNICIPAL,L,M
2025-06-28T20:50:34,2024-12-17T14:18:23,73757494000127,130,1621914.11,2025,CONSELHO REGIONAL DE MEDICINA DO ESTADO DE SERGIPE,E,F
2025-01-17T09:36:50,2025-01-07T08:22:51,73897589000146,53,2269480.0,2025,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M
2025-07-01T14:53:38,2024-12-10T14:50:52,73986994000130,30,1963799.7112,2025,MONTE MOR CAMARA MUNICIPAL,L,M
2024-09-30T10:28:51,2024-09-30T09:54:44,74118514000182,508,1116822644.622,2025,SAO PAULO SECRETARIA DO VERDE E DO MEIO AMBIENTE,E,M
2025-05-27T11:40:35,2025-05-27T11:40:35,74195009000131,139,629319.35,2025,CAMARA MUNICIPAL DE CAMBUI,L,M
2025-04-28T15:27:19,2024-11-19T14:30:44,75078816000137,58,13770579.77,2025,CONSELHO REGIONAL DE ENFERMAGEM DO PARANA,E,F
2024-11-21T11:09:07,2024-11-01T15:45:09,75103192000160,89,15233386.18,2025,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO PR,E,F
2024-08-06T17:04:53,2024-08-06T14:40:20,75123125000108,577,168625936.3882,2025,FUNDACAO CULTURAL DE CURITIBA,E,M
2025-07-02T09:54:00,2024-05-13T12:01:38,75308106000156,18,2045571.0001,2025,CONSELHO REGIONAL DE ENFERMAGEM DE SC,E,F
2025-04-17T09:47:38,2025-04-17T09:45:58,75326066000175,9197,77714666.1884,2025,MUNICIPIO DE OTACILIO COSTA,N,M
2025-02-05T11:01:07,2025-02-05T11:01:07,75443812000100,73,25953862.65,2025,MUNICIPIO DE GUAPIRAMA,N,M
2025-01-30T10:53:58,2025-01-02T09:38:41,75771253000168,1409,129551194.6732,2025,MUNICIPIO DE APUCARANA,N,M
2024-08-01T08:37:57,2024-08-01T08:35:32,75783688000122,73,1051215.0,2025,CAMARA MUNICIPAL DE CIANORTE,L,M
2024-12-30T16:41:25,2024-12-30T16:01:25,75788349000139,86,15383400.0,2025,MUNICIPIO DE JAPURA,N,M
2024-08-12T09:28:06,2024-08-12T09:27:29,75845545000106,1233,13713331.78,2025,MUNICIPIO DE CAFEARA,N,M
2025-01-15T11:14:58,2025-01-14T14:20:55,76002666000140,662,81677508.14,2025,MUNICIPIO DE PIEN,N,M
2024-10-18T13:33:13,2024-10-18T13:33:13,76002674000197,87,37662224.57,2025,MUNICIPIO DE QUITANDINHA,N,M
2025-07-11T14:10:21,2024-09-26T10:50:36,76020452000105,146,276805205.15,2025,MUNICIPIO DA LAPA,N,M
2025-05-15T16:49:59,2025-05-15T16:39:48,76105519000104,3362,46040913.6891,2025,MUNICIPIO DE CONTENDA,N,M
2025-07-17T10:14:23,2024-12-12T11:46:52,76105535000199,12101,715251333.2732,2025,MUNICIPIO DE ARAUCARIA,N,M
2025-07-16T09:24:29,2025-05-07T16:11:45,76105576000185,2350,176211582.3085,2025,MUNICIPIO DE RIO BRANCO DO SUL,N,M
2025-07-11T14:39:58,2024-05-06T09:38:11,76105675000167,3870,338833169.319,2025,MUNICIPIO DE PIRAQUARA,N,M
2025-07-16T15:46:40,2024-11-18T15:23:25,76161181000108,978,163305056.8658,2025,MUNICIPIO DE PALMAS,N,M
2025-07-03T15:06:00,2024-11-04T16:30:30,76170240000104,10360,175653066.303,2025,MUNICIPIO DE TELEMACO BORBA,N,M
2025-06-30T16:58:05,2025-02-19T11:36:39,76178037000176,252,90238648.4989,2025,MUNICIPIO DE GUARAPUAVA,N,M
2025-04-10T14:17:24,2024-12-23T11:23:23,76279975000162,144,22239848.21,2025,MUNICIPIO DE UNIFLOR,N,M
2025-06-23T18:04:45,2024-05-02T10:52:30,76471358000164,89,5674035.1971,2025,CONSELHO REGIONAL DE QUIMICA DA 9A REGIAO,E,F
2024-11-01T11:20:38,2024-11-01T10:45:09,76910900000138,1233,16072691.05,2025,MUNICIPIO DE JAGUARIAIVA,N,M
2025-02-24T16:22:12,2025-02-24T16:21:19,77003424000134,563,382795201.88,2025,MUNICIPIO DE PRUDENTOPOLIS,N,M
2024-08-26T14:55:56,2024-08-26T14:55:00,77007474000190,4179,100765373.2935,2025,MUNICIPIO DE PAULO FRONTIN,N,M
2024-12-10T15:56:12,2024-12-04T15:12:03,77774685000158,71,5051738.56,2025,CAMARA MUNICIPAL DE CASTRO,L,M
2025-04-22T11:20:37,2025-04-22T11:20:37,77778728000173,30,5020000.0,2025,PALMAS CAMARA DE VEREADORES,L,M
2024-11-14T13:12:18,2024-11-14T13:12:18,77780252000105,58,467705.964,2025,PALMEIRA CAMARA DE VEREADORES,L,M
2025-05-29T11:38:34,2025-05-29T11:38:34,77810042000112,2,75000.0,2025,CAMARA MUNICIPAL DE SAO MIGUEL DO IGUACU,L,M
2024-12-18T09:29:59,2024-12-18T09:29:59,78074804000122,130,2160982.4921,2025,MARINGA PREVIDENCIA - PREVIDENCIA DOS SERVIDORES PUBLICOS MUNICIPAIS DE MARINGA,E,M
2025-06-24T15:04:13,2024-12-20T12:31:35,78079639000100,275,40113085.9077,2025,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M
2025-05-27T16:03:25,2024-08-27T08:50:14,78134012000104,290,15918108.1502,2025,ARAUCARIA CAMARA MUNICIPAL,L,M
2024-06-11T14:03:53,2024-06-11T14:03:31,78299815000100,168,2773147.92,2025,APUCARANA-CAMARA MUNICIPAL,L,M
2024-10-23T08:32:54,2024-10-23T08:32:54,78493731000103,108,509248.95,2025,CAMARA MUNICIPAL DE VEREADORES DE SAO JOAQUIM,L,M
2024-12-16T10:43:06,2024-12-15T10:54:11,79093241000182,39,3272775.8645,2025,CAMARA MUNICIPAL DE COLOMBO,L,M
2025-06-30T16:50:36,2025-06-30T15:56:16,79262341000195,7,107445.56,2025,FUNDACAO DE PROTECAO ESPECIAL DA JUVENTUDE E INFANCIA - FUNDACAO PROTEGER,E,M
2025-07-15T14:49:31,2025-05-22T16:36:30,79373940000186,108,419271.13,2025,FUNDACAO INDAIALENSE DE CULTURA PREFEITO VICTOR PETTERS,E,M
2025-01-22T16:59:35,2025-01-21T16:55:22,79869772000114,60,3747040.0,2025,CAMARA MUNICIPAL DE CAMPO MOURAO,L,M
2025-05-22T14:42:15,2025-05-22T14:42:15,80257355000108,1,200000.0,2025,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,E,E
2024-12-05T15:33:57,2024-12-05T15:33:57,80611635000164,12,94920.08,2025,ITAUNA DO SUL CAMARA MUNICIPAL,L,M
2024-12-13T17:20:34,2024-12-13T15:20:41,80673411000187,16242,4992377160.4215,2025,FUNDO ESTADUAL DE SAUDE,E,E
2025-01-14T11:30:45,2025-01-14T11:30:45,80887805000138,3,81500.0,2025,JAPURA CAMARA MUNICIPAL,L,M
2025-01-03T16:59:55,2025-01-03T16:59:55,80909658000150,30,1269237.09,2025,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M
2025-01-20T11:33:13,2025-01-16T17:44:20,80922081000116,234,2990066.11,2025,AUTARQUIA DOS SERVICOS FUNERARIOS DE APUCARANA,E,M
2024-12-30T14:50:41,2024-12-30T14:50:38,81478133000170,1156,7053305.3564,2025,MUNICIPIO DE PEROLA,N,M
2025-05-19T09:52:42,2024-10-24T15:54:08,82826462000127,4645,15231455.2814,2025,MUNICIPIO DE ARROIO TRINTA,N,M
2024-10-29T11:41:39,2024-10-29T11:41:39,82892365000132,118,38752884.0,2025,MUNICIPIO DE PAULO LOPES,N,M
2025-04-28T10:20:49,2024-12-19T12:11:42,82951229000176,276,19545780.0,2025,ESTADO DE SANTA CATARINA,N,E
2024-12-13T15:18:59,2024-12-13T15:18:54,82951328000158,1868,6422264026.11,2025,SECRETARIA DE ESTADO DA EDUCACAO,E,E
2024-12-13T15:20:01,2024-12-13T15:20:01,82951344000140,845,2584738749.55,2025,SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE (SIE),E,E
2024-10-21T10:42:46,2024-09-18T08:24:29,83021857000115,1834,79038563.91,2025,MUNICIPIO DE PINHALZINHO,N,M
2024-12-23T16:40:26,2024-12-18T09:36:24,83024240000153,1227,17890521.05,2025,MUNICIPIO DE ITA,N,M
2025-02-22T07:46:33,2024-12-23T12:28:09,83024505000113,580,47036700.0,2025,MUNICIPIO DE SEARA,N,M
2024-12-10T11:01:56,2024-12-10T11:01:56,83026138000197,36,12593372.0,2025,MUNICIPIO DE DESCANSO,N,M
2024-12-20T12:54:08,2024-12-20T07:29:07,83026781000110,2894,21181250.79,2025,MUNICIPIO DE SAO JOSE DO CEDRO,N,M
2024-08-21T16:38:40,2024-08-19T14:06:48,83039842000184,3607,186869163.6195,2025,MUNICIPIO DE VIDEIRA,N,M
2025-07-15T13:10:46,2024-12-13T15:29:28,83102228000110,5110,269269716.2415,2025,MUNICIPIO DE ARAQUARI,N,M
2025-01-17T13:57:32,2025-01-02T16:12:41,83102293000145,397,140098146.77,2025,MUNICIPIO DE CAMBORIU,N,M
2025-01-14T11:52:13,2024-05-13T09:52:31,83102319000155,888,4244588243.4778,2025,MUNICIPIO DE LUIZ ALVES,N,M
2024-11-29T14:05:19,2024-11-29T14:04:51,83102400000135,3006,78544669.8078,2025,MUNICIPIO DE TRES BARRAS,N,M
2024-12-18T13:28:29,2024-12-18T13:28:29,83102426000183,97,14037190.0,2025,MUNICIPIO DE DONA EMMA,N,M
2025-07-17T16:47:06,2024-12-02T15:58:35,83102483000162,2486,34456183.4714,2025,MUNICIPIO DE MASSARANDUBA,N,M
2024-12-11T11:09:02,2024-12-11T11:09:02,83102590000190,37,15265743.69,2025,MUNICIPIO DE AGRONOMICA,N,M
2025-03-18T10:32:09,2025-03-18T10:29:33,83102640000130,28,4285335.65,2025,MUNICIPIO DE ITUPORANGA,N,M
2025-01-28T20:21:01,2025-01-28T15:54:00,83102764000115,324,47646900.0,2025,MUNICIPIO DE TIMBO,N,M
2025-05-27T08:34:59,2024-08-30T16:09:13,83102806000118,39,5430052.02,2025,MUNICIPIO DE RIO DOS CEDROS,N,M
2024-12-24T11:39:30,2024-12-24T11:39:17,83108357000115,1841,1047513799.78,2025,MUNICIPIO DE BLUMENAU,N,M
2025-01-29T11:48:58,2025-01-20T13:35:12,83497560000120,132,1065619.0438,2025,INDAIAL CAMARA DE VEREADORES,L,M
2024-07-25T11:16:09,2024-07-25T11:15:54,83528646000173,9,15464.0,2025,TRES BARRAS CAMARA DE VEREADORES,L,M
2024-12-05T14:11:43,2024-12-05T14:11:43,83543546000116,141,53099027.11,2025,GASPAR CAMARA DE VEREADORES,L,M
2024-12-13T15:20:30,2024-12-13T15:20:30,83565648000132,113,12289087.42,2025,JUNTA COMERCIAL DO ESTADO DE SANTA CATARINA,E,E
2025-07-02T17:36:03,2025-01-28T15:43:56,83708248000139,128,7087218.2588,2025,CAMARA MUNICIPAL DE SAO JOSE,L,M
2024-12-13T15:18:41,2024-12-13T15:18:41,83882498000190,321,18399130.01,2025,INSTITUTO DE PREVIDENCIA DO ESTADO DE SANTA CATARINA,E,E
2025-07-11T15:02:09,2024-04-29T12:20:46,83899526000182,1224,650905369.27,2025,UNIVERSIDADE FEDERAL DE SANTA CATARINA,E,F
2024-12-13T15:19:34,2024-12-13T15:19:27,83931550000151,1103,1289218493.31,2025,POLICIA MILITAR DO ESTADO DE SANTA CATARINA,E,E
2025-02-28T12:24:41,2025-02-28T12:13:06,84042423000164,25,1019080.56,2025,CONSELHO REGIONAL DE ENFERMAGEM DE RORAIMA,E,F
2025-07-03T17:24:21,2025-02-11T01:20:09,84306737000127,226,69686137.48,2025,MUNICIPIO DE ACRELANDIA,N,M
2024-09-11T08:12:19,2024-09-11T08:12:19,84438381000185,173,99741849.58,2025,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M
2025-07-16T12:27:47,2025-04-09T14:58:08,84664796000177,422,4380242.65,2025,FUNDACAO TELEVISAO E RADIO CULTURA DO AMAZONAS,E,E
2025-03-20T14:14:18,2024-12-20T12:04:39,84723030000116,3711,43296881.7706,2025,MUNICIPIO DE PRIMAVERA DE RONDONIA,N,M
2024-12-06T09:06:18,2024-12-04T13:53:36,86051398000100,8562,862987047.41,2025,MUNICIPIO DE SAO BENTO DO SUL,N,M
2025-01-28T16:56:37,2025-01-28T16:48:13,86843596000107,102,7172000.0,2025,FUNDACAO MUNICIPAL DE ESPORTES,E,M
2024-05-29T11:49:11,2024-05-29T11:49:11,86905239000126,52,2672453.022,2025,CAMARA MUNICIPAL DE SANTO ANTONIO DO DESCOBERTO,L,M
2024-11-14T10:12:38,2024-11-14T10:11:44,87070843000304,63,1373112.62,2025,CONSELHO REGIONAL DE NUTRICIONISTAS CRN 2,E,F
2024-11-27T11:57:37,2024-11-27T11:57:37,87297982000103,417,311204306.22,2025,MUNICIPIO DE LAJEADO,N,M
2025-07-17T11:20:54,2025-07-17T11:20:54,87334918000155,323,328813919.77,2025,MUNICIPIO DE VENANCIO AIRES,N,M
2024-12-27T15:15:03,2024-12-27T15:15:03,87530978000143,506,164709200.16,2025,MUNICIPIO DE CACHOEIRA DO SUL,N,M
2025-06-18T08:58:39,2024-12-24T09:51:17,87613022000105,6321,74172017.4733,2025,MUNICIPIO DE SAO LUIZ GONZAGA,N,M
2024-12-30T09:04:05,2024-12-30T09:02:06,87613048000153,4080,149340689.6235,2025,MUNICIPIO DE GIRUA,N,M
2025-06-24T15:31:59,2025-06-24T15:29:46,87613071000148,5711,154549197.6567,2025,MUNICIPIO DE SANTO ANGELO,N,M
2024-12-27T10:26:50,2024-12-27T10:26:20,87613659000100,2601,24161477.835,2025,MUNICIPIO DE PORTO LUCENA,N,M
2025-06-30T15:25:55,2025-01-03T12:07:07,87738530000110,76,50189047.9,2025,MUNICIPIO DE SOLEDADE,N,M
2024-11-08T16:56:58,2024-11-08T16:56:58,87838330000139,137,74976377.2,2025,MUNICIPIO DE FELIZ,N,M
2024-12-11T15:23:30,2024-12-11T15:22:07,87866745000116,2494,183707779.3,2025,MUNICIPIO DE VACARIA,N,M
2024-12-30T15:43:25,2024-12-30T15:42:40,87890992000158,5827,828585354.75,2025,MUNICIPIO DE GRAVATAI,N,M
2024-05-13T09:56:07,2024-03-28T16:18:03,87934675000196,69,4127268.56,2025,ESTADO DO RIO GRANDE DO SUL,N,E
2025-07-17T16:37:36,2025-03-12T13:24:38,88000906000157,2237,500000.0,2025,MUNICIPIO DE ALVORADA,N,M
2024-12-31T12:23:23,2024-12-31T12:05:15,88120662000146,359,49034800.0,2025,MUNICIPIO DE ITAQUI,N,M
2025-06-24T13:17:47,2024-12-13T11:46:05,88142302000145,4735,65675028.0,2025,MUNICIPIO DE CACAPAVA DO SUL,N,M
2025-06-23T17:08:08,2024-04-30T09:57:21,88150495000186,1242,22788375.821,2025,MUNICIPIO DE ESTEIO,N,M
2024-12-20T09:23:21,2024-12-20T09:22:44,88363189000128,14,118034555.41,2025,MUNICIPIO DE TRIUNFO,N,M
2025-07-17T12:18:14,2025-04-07T15:10:22,88379763000136,1154,71770985.4757,2025,MUNICIPIO DE IGREJINHA,N,M
2025-03-07T10:22:52,2024-07-08T09:49:35,88546890000182,441,104787187.447,2025,MUNICIPIO DE SANTA ROSA,N,M
2024-11-08T19:46:28,2024-11-08T19:46:28,88568902000170,117,25540105.76,2025,MUNICIPIO DE SAO JOSE DO NORTE,N,M
2025-03-13T08:03:38,2025-03-13T08:03:38,88572748000100,137,66308400.0,2025,MUNICIPIO DE NOVA PETROPOLIS,N,M
2025-07-14T10:02:16,2024-12-30T15:50:27,88587183000134,4569,193375685.8137,2025,MUNICIPIO DE CARLOS BARBOSA,N,M
2025-05-15T08:21:28,2024-08-09T13:28:05,88659313000105,238,217097307.08,2025,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,E,M
2025-05-05T10:27:48,2025-05-05T10:25:31,88661400000199,11225,165526378.6611,2025,MUNICIPIO DE TEUTONIA,N,M
2025-07-17T16:48:21,2024-10-28T15:35:11,88702089000189,105,90004427.52,2025,MUNICIPIO DE PANAMBI,N,M
2025-05-22T11:53:49,2024-12-31T11:07:18,88811948000178,735,28915575.51,2025,MUNICIPIO DE TAPES,N,M
2024-12-19T11:46:33,2024-12-19T11:46:33,89343065000143,87,458922.7885,2025,SANTIAGO CAMARA DE VEREADORES,L,M
2024-11-13T12:21:15,2024-11-13T12:21:15,89498232000125,48,3132009.02,2025,SAO GABRIEL CAMARA DE VEREADORES,L,M
2025-07-16T08:44:17,2024-12-30T14:17:01,89834410000141,192,1115926.63,2025,SANTO ANTONIO DA PATRULHA CAMARA DE VEREADORES,L,M
2025-06-24T16:11:02,2024-12-19T10:21:37,89971758000180,5445,38004683.5835,2025,MUNICIPIO DE SAO MIGUEL DAS MISSOES,N,M
2024-12-31T12:12:14,2024-12-31T12:12:14,89985378000103,45,447500.0,2025,FUNDACAO VENANCIO RAMOS DA SILVA,E,M
2025-05-28T16:39:19,2025-01-13T14:30:13,90256652000184,3966,410205279.47,2025,MUNICIPIO DE IMBE,N,M
2024-08-09T10:00:18,2024-08-09T10:00:18,90601147000120,67,973764.5,2025,CONSELHO REG DE FISIOTERAPIA E TERAPIA OCUPACIONAL 5 RE,E,F
2024-12-31T10:10:19,2024-12-31T10:10:19,90896275000148,218,1562763.77,2025,FUNDACAO MUNICIPAL DE ARTES DE MONTENEGRO,E,M
2025-07-17T13:36:08,2024-12-10T08:15:29,91105452000193,3695,21825197.7717,2025,MUNICIPIO DE PORTO VERA CRUZ,N,M
2024-10-21T15:09:36,2024-10-21T15:09:36,91338558000137,119,46239610.43,2025,MUNICIPIO DE GLORINHA,N,M
2025-07-09T11:38:55,2025-01-13T10:26:24,91551119000108,117,3477400.97,2025,CAMARA MUNICIPAL DE ALEGRETE,L,M
2025-06-30T12:54:07,2024-11-18T11:28:25,91553966000101,2323,82434648.8479,2025,MUNICIPIO DE DEZESSEIS DE NOVEMBRO,N,M
2024-12-19T08:05:44,2024-12-19T08:05:34,91995365000159,1052,15701074.6591,2025,MUNICIPIO DE NOVA HARTZ,N,M
2024-11-25T16:48:45,2024-11-25T16:48:45,92032226000192,22,5667645.24,2025,HOSPITAL BENEFICIENTE DR CESAR SANTOS,E,M
2024-09-03T13:23:30,2024-08-28T09:31:49,92324706000127,157,172724848.08,2025,MUNICIPIO DE ELDORADO DO SUL,N,M
2025-07-11T16:04:51,2024-12-20T08:12:13,92465210000173,4171,19656142.198,2025,MUNICIPIO DE DOUTOR MAURICIO CARDOSO,N,M
2024-12-24T09:41:34,2024-12-24T09:40:10,92465228000175,3406,115251911.5424,2025,MUNICIPIO DE ALEGRIA,N,M
2025-04-04T16:03:38,2025-04-04T16:03:38,92854876000113,683,77145019.8792,2025,INSTITUTO RIO GRANDENSE DO ARROZ,E,E
2025-01-21T09:30:40,2025-01-21T09:30:40,92911684000100,20,6124000.0,2025,FUNDACAO MEDICO HOSPITALAR DR HONOR TEIXEIRA DA COSTA,E,M
2025-06-23T18:05:46,2024-05-15T18:32:01,92913318000181,48,7375000.0,2025,CONSELHO REGIONAL DE ADMINISTRACAO DO RIO GRANDE DO SUL (CRA-RS),E,F
2024-11-14T16:17:41,2024-05-02T11:12:06,92967595000177,93,30010376.45,2025,FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE,E,F
2024-11-25T10:00:07,2024-11-25T10:00:07,93235943000184,121,14125725.0,2025,MUNICIPIO DE MARATA,N,M
2025-05-21T09:57:47,2024-12-26T12:34:39,94442241000134,88,1080889.1,2025,MUNICIPIO DE SAO VALERIO DO SUL,N,M
2024-12-23T09:06:59,2024-12-17T10:08:57,94444247000140,1211,14555141.8799,2025,MUNICIPIO DE SAO JOAO DO POLESINE,N,M
2025-02-11T16:58:08,2025-02-11T16:58:08,94728698000100,26,168952.8,2025,INSTITUTO DE PREVIDENCIA MUNICIPAL DE CARLOS BARBOSA,E,M
